DOI,Title,Authors,Journal,Year,Material,Material_Class,Doping,Material_Dimensionality,Crystal_Structure,Gas,DFT_Software,Functional,Dispersion_Correction,Supercell,Adsorption_Site,Adsorption_Energy_eV,Charge_Transfer_e,Adsorption_Distance_A,Bandgap_Before_eV,Bandgap_After_eV,Bandgap_Change_eV,WorkFunction_Before_eV,WorkFunction_After_eV,WorkFunction_Change_eV,Sensitivity,Selectivity,Response_Time,Recovery_Time,Detection_Limit,Data_Source,Extraction_Notes
10.3390/ijms241210284,Substitutional Coinage Metals as Promising Defects for Adsorption and Detection of Gases on MoS2 Monolayers,"Gutierrez-Rodriguez J, Castro M, Nieto-Jalil JM, et al.",International Journal of Molecular Sciences,2023,Ag2-substituted MoS2,TMD,Ag,2D,NA,NO,VASP,GGA-PBE,DFT-D3,MoS2 monolayer with S-vacancy,most_stable,-0.93,-0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; dual coinage substitutional defects
10.3390/ijms241210284,Substitutional Coinage Metals as Promising Defects for Adsorption and Detection of Gases on MoS2 Monolayers,"Gutierrez-Rodriguez J, Castro M, Nieto-Jalil JM, et al.",International Journal of Molecular Sciences,2023,Au2-substituted MoS2,TMD,Au,2D,NA,H2,VASP,GGA-PBE,DFT-D3,MoS2 monolayer with S-vacancy,most_stable,-0.22,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; dual coinage substitutional defects
10.3390/ijms241210284,Substitutional Coinage Metals as Promising Defects for Adsorption and Detection of Gases on MoS2 Monolayers,"Gutierrez-Rodriguez J, Castro M, Nieto-Jalil JM, et al.",International Journal of Molecular Sciences,2023,Au2-substituted MoS2,TMD,Au,2D,NA,O2,VASP,GGA-PBE,DFT-D3,MoS2 monolayer with S-vacancy,most_stable,-0.96,-0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; dual coinage substitutional defects
10.3390/ijms241210284,Substitutional Coinage Metals as Promising Defects for Adsorption and Detection of Gases on MoS2 Monolayers,"Gutierrez-Rodriguez J, Castro M, Nieto-Jalil JM, et al.",International Journal of Molecular Sciences,2023,Au2-substituted MoS2,TMD,Au,2D,NA,N2,VASP,GGA-PBE,DFT-D3,MoS2 monolayer with S-vacancy,most_stable,-0.26,-0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; dual coinage substitutional defects
10.3390/ijms241210284,Substitutional Coinage Metals as Promising Defects for Adsorption and Detection of Gases on MoS2 Monolayers,"Gutierrez-Rodriguez J, Castro M, Nieto-Jalil JM, et al.",International Journal of Molecular Sciences,2023,Au2-substituted MoS2,TMD,Au,2D,NA,CO,VASP,GGA-PBE,DFT-D3,MoS2 monolayer with S-vacancy,most_stable,-1.08,-0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; dual coinage substitutional defects
10.3390/ijms241210284,Substitutional Coinage Metals as Promising Defects for Adsorption and Detection of Gases on MoS2 Monolayers,"Gutierrez-Rodriguez J, Castro M, Nieto-Jalil JM, et al.",International Journal of Molecular Sciences,2023,Au2-substituted MoS2,TMD,Au,2D,NA,NO,VASP,GGA-PBE,DFT-D3,MoS2 monolayer with S-vacancy,most_stable,-1.11,-0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; dual coinage substitutional defects
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Fe-embedded Graphene,2D Carbon,Fe,2D,NA,O2,VASP,GGA-PBE,DFT-D2,NA,most_stable,-2.05,NA,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2 O2 column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Co-embedded Graphene,2D Carbon,Co,2D,NA,O2,VASP,GGA-PBE,DFT-D2,NA,most_stable,-1.74,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2 O2 column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Ni-embedded Graphene,2D Carbon,Ni,2D,NA,O2,VASP,GGA-PBE,DFT-D2,NA,most_stable,-1.52,NA,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2 O2 column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Cu-embedded Graphene,2D Carbon,Cu,2D,NA,O2,VASP,GGA-PBE,DFT-D2,NA,most_stable,-1.3,NA,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2 O2 column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Zn-embedded Graphene,2D Carbon,Zn,2D,NA,O2,VASP,GGA-PBE,DFT-D2,NA,most_stable,-0.71,NA,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2 O2 column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Fe-embedded Graphene,2D Carbon,Fe,2D,NA,CO,VASP,GGA-PBE,DFT-D2,NA,most_stable,-1.23,NA,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3 CO column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Co-embedded Graphene,2D Carbon,Co,2D,NA,CO,VASP,GGA-PBE,DFT-D2,NA,most_stable,-1.1,NA,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3 CO column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Ni-embedded Graphene,2D Carbon,Ni,2D,NA,CO,VASP,GGA-PBE,DFT-D2,NA,most_stable,-1.12,NA,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3 CO column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Cu-embedded Graphene,2D Carbon,Cu,2D,NA,CO,VASP,GGA-PBE,DFT-D2,NA,most_stable,-1.13,NA,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3 CO column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Zn-embedded Graphene,2D Carbon,Zn,2D,NA,CO,VASP,GGA-PBE,DFT-D2,NA,most_stable,-0.94,NA,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3 CO column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Fe-embedded Graphene,2D Carbon,Fe,2D,NA,NO,VASP,GGA-PBE,DFT-D2,NA,most_stable,-1.3,NA,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3 NO column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Co-embedded Graphene,2D Carbon,Co,2D,NA,NO,VASP,GGA-PBE,DFT-D2,NA,most_stable,-1.18,NA,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3 NO column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Ni-embedded Graphene,2D Carbon,Ni,2D,NA,NO,VASP,GGA-PBE,DFT-D2,NA,most_stable,-1.13,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3 NO column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Cu-embedded Graphene,2D Carbon,Cu,2D,NA,NO,VASP,GGA-PBE,DFT-D2,NA,most_stable,-1.0,NA,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3 NO column
10.3390/molecules201019540,"Unique Reactivity of Transition Metal Atoms Embedded in Graphene to CO, NO, O2 and O Adsorption","Medford AJ, Shi X, Sun Q, et al.",Molecules,2015,Zn-embedded Graphene,2D Carbon,Zn,2D,NA,NO,VASP,GGA-PBE,DFT-D2,NA,most_stable,-0.69,NA,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3 NO column
10.21203/rs.3.rs-1780644/v1,Ab-Initio Characterization of Iron Embedded Nitrogen Doped Graphene as a Toxic Gas Sensor,"Nosheen U, Abdul J, Ilyas SZ, et al.",Research Square (preprint),2022,Fe-N co-doped Graphene,2D Carbon,Fe-N,2D,NA,CO,CASTEP,GGA-PBE,NA,NA,most_stable,-1.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Reported adsorption energies in manuscript abstract/results
10.21203/rs.3.rs-1780644/v1,Ab-Initio Characterization of Iron Embedded Nitrogen Doped Graphene as a Toxic Gas Sensor,"Nosheen U, Abdul J, Ilyas SZ, et al.",Research Square (preprint),2022,Fe-N co-doped Graphene,2D Carbon,Fe-N,2D,NA,NO,CASTEP,GGA-PBE,NA,NA,most_stable,-2.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Reported adsorption energies in manuscript abstract/results
10.21203/rs.3.rs-1780644/v1,Ab-Initio Characterization of Iron Embedded Nitrogen Doped Graphene as a Toxic Gas Sensor,"Nosheen U, Abdul J, Ilyas SZ, et al.",Research Square (preprint),2022,Fe-N co-doped Graphene,2D Carbon,Fe-N,2D,NA,NO2,CASTEP,GGA-PBE,NA,NA,most_stable,-1.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Reported adsorption energies in manuscript abstract/results
10.21203/rs.3.rs-1780644/v1,Ab-Initio Characterization of Iron Embedded Nitrogen Doped Graphene as a Toxic Gas Sensor,"Nosheen U, Abdul J, Ilyas SZ, et al.",Research Square (preprint),2022,Fe-N co-doped Graphene,2D Carbon,Fe-N,2D,NA,CO2,CASTEP,GGA-PBE,NA,NA,most_stable,-0.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Reported adsorption energies in manuscript abstract/results
10.21203/rs.3.rs-1780644/v1,Ab-Initio Characterization of Iron Embedded Nitrogen Doped Graphene as a Toxic Gas Sensor,"Nosheen U, Abdul J, Ilyas SZ, et al.",Research Square (preprint),2022,Fe-N co-doped Graphene,2D Carbon,Fe-N,2D,NA,H2S,CASTEP,GGA-PBE,NA,NA,most_stable,-0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Reported adsorption energies in manuscript abstract/results
10.21203/rs.3.rs-1780644/v1,Ab-Initio Characterization of Iron Embedded Nitrogen Doped Graphene as a Toxic Gas Sensor,"Nosheen U, Abdul J, Ilyas SZ, et al.",Research Square (preprint),2022,Fe-N co-doped Graphene,2D Carbon,Fe-N,2D,NA,NH3,CASTEP,GGA-PBE,NA,NA,most_stable,-0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Reported adsorption energies in manuscript abstract/results
10.21203/rs.3.rs-1780644/v1,Ab-Initio Characterization of Iron Embedded Nitrogen Doped Graphene as a Toxic Gas Sensor,"Nosheen U, Abdul J, Ilyas SZ, et al.",Research Square (preprint),2022,Fe-N co-doped Graphene,2D Carbon,Fe-N,2D,NA,SO2,CASTEP,GGA-PBE,NA,NA,most_stable,-0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Reported adsorption energies in manuscript abstract/results
10.53730/ijhs.v6nS7.13392,Adsorption of SO2 air pollutant gas molecule on the pure and Al-doped graphene nano sheet: A DFT study,"Karimi N, Sardroodi JJ, Ebrahimzadeh AR",International Journal of Health Sciences,2022,Graphene,2D Carbon,NA,2D,NA,SO2,Gaussian,B3LYP/6-31G(d),NA,NA,most_stable,-0.26,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; Mulliken charge transfer
10.53730/ijhs.v6nS7.13392,Adsorption of SO2 air pollutant gas molecule on the pure and Al-doped graphene nano sheet: A DFT study,"Karimi N, Sardroodi JJ, Ebrahimzadeh AR",International Journal of Health Sciences,2022,Al-doped Graphene,2D Carbon,Al,2D,NA,SO2,Gaussian,B3LYP/6-31G(d),NA,NA,most_stable,-0.55,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; Mulliken charge transfer
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe,TMD,NA,2D,NA,H2S,VASP,GGA-PBE,DFT-D2,NA,P,-0.156,0.011,2.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe,TMD,NA,2D,NA,H2S,VASP,GGA-PBE,DFT-D2,NA,P1,-0.147,-0.001,3.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (MoV),TMD,NA,2D,NA,H2S,VASP,GGA-PBE,DFT-D2,NA,MoV,-0.232,0.01,2.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (MoV),TMD,NA,2D,NA,H2S,VASP,GGA-PBE,DFT-D2,NA,MoV1,-0.146,0.002,3.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (SeV),TMD,NA,2D,NA,H2S,VASP,GGA-PBE,DFT-D2,NA,SeV,-0.232,0.017,1.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (SeV),TMD,NA,2D,NA,H2S,VASP,GGA-PBE,DFT-D2,NA,SeV1,-0.222,-0.003,2.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (S/SeV),TMD,NA,2D,NA,H2S,VASP,GGA-PBE,DFT-D2,NA,S/SeV,-0.238,0.018,1.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (S/SeV),TMD,NA,2D,NA,H2S,VASP,GGA-PBE,DFT-D2,NA,S/SeV1,-0.222,-0.002,2.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe,TMD,NA,2D,NA,NH3,VASP,GGA-PBE,DFT-D2,NA,P,-0.14,-0.005,2.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe,TMD,NA,2D,NA,NH3,VASP,GGA-PBE,DFT-D2,NA,P1,-0.203,-0.028,2.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (MoV),TMD,NA,2D,NA,NH3,VASP,GGA-PBE,DFT-D2,NA,MoV,-0.146,-0.01,2.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (MoV),TMD,NA,2D,NA,NH3,VASP,GGA-PBE,DFT-D2,NA,MoV1,-0.16,-0.004,2.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (SeV),TMD,NA,2D,NA,NH3,VASP,GGA-PBE,DFT-D2,NA,SeV,-0.281,0.019,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (SeV),TMD,NA,2D,NA,NH3,VASP,GGA-PBE,DFT-D2,NA,SeV1,-0.216,0.001,1.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (S/SeV),TMD,NA,2D,NA,NH3,VASP,GGA-PBE,DFT-D2,NA,S/SeV,-0.274,0.022,0.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (S/SeV),TMD,NA,2D,NA,NH3,VASP,GGA-PBE,DFT-D2,NA,S/SeV1,-0.177,-0.004,2.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe,TMD,NA,2D,NA,NO2,VASP,GGA-PBE,DFT-D2,NA,P,-0.252,0.137,2.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe,TMD,NA,2D,NA,NO2,VASP,GGA-PBE,DFT-D2,NA,P1,-0.204,0.094,2.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (MoV),TMD,NA,2D,NA,NO2,VASP,GGA-PBE,DFT-D2,NA,MoV,-0.314,0.196,2.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (MoV),TMD,NA,2D,NA,NO2,VASP,GGA-PBE,DFT-D2,NA,MoV1,-0.266,0.185,2.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (SeV),TMD,NA,2D,NA,NO2,VASP,GGA-PBE,DFT-D2,NA,SeV,-3.36,1.027,1.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (SeV),TMD,NA,2D,NA,NO2,VASP,GGA-PBE,DFT-D2,NA,SeV1,-0.288,0.243,1.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (S/SeV),TMD,NA,2D,NA,NO2,VASP,GGA-PBE,DFT-D2,NA,S/SeV,-3.404,1.077,1.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (S/SeV),TMD,NA,2D,NA,NO2,VASP,GGA-PBE,DFT-D2,NA,S/SeV1,-0.273,0.257,1.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe,TMD,NA,2D,NA,NO,VASP,GGA-PBE,DFT-D2,NA,P,-0.089,0.01,2.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe,TMD,NA,2D,NA,NO,VASP,GGA-PBE,DFT-D2,NA,P1,-0.117,0.006,2.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (MoV),TMD,NA,2D,NA,NO,VASP,GGA-PBE,DFT-D2,NA,MoV,-0.164,-0.056,2.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (MoV),TMD,NA,2D,NA,NO,VASP,GGA-PBE,DFT-D2,NA,MoV1,-0.435,0.038,1.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (SeV),TMD,NA,2D,NA,NO,VASP,GGA-PBE,DFT-D2,NA,SeV,-0.219,0.059,1.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (SeV),TMD,NA,2D,NA,NO,VASP,GGA-PBE,DFT-D2,NA,SeV1,-2.788,0.915,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (S/SeV),TMD,NA,2D,NA,NO,VASP,GGA-PBE,DFT-D2,NA,S/SeV,-0.083,0.027,1.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
10.1016/j.apsusc.2019.06.049,Defect engineered MoSSe Janus monolayer as a promising two dimensional material for NO2 and NO gas sensing,"Chaurasiya R, Dixit A",Applied Surface Science,2019,Janus MoSSe (S/SeV),TMD,NA,2D,NA,NO,VASP,GGA-PBE,DFT-D2,NA,S/SeV1,-2.894,1.058,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; Bader charge (e); P/P1 = pristine orientations
